profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,group
22,358,2859,3,1,1,15,25,8,Gasoline,B
12,358,2859,3,2,0,25,20,7,Gasoline,B
1,358,2859,3,3,0,15,20,6,Gasoline,B
4,358,2860,4,1,1,15,25,6,Gasoline,B
20,358,2860,4,2,0,20,20,8,Gasoline,B
40,358,2860,4,3,0,15,25,7,Electric,B
36,358,2861,5,1,0,25,30,6,Electric,B
35,358,2861,5,2,0,20,30,6,Electric,B
4,358,2861,5,3,1,15,25,6,Gasoline,B
42,358,2862,6,1,0,25,25,7,Electric,B
35,358,2862,6,2,1,20,30,6,Electric,B
18,358,2862,6,3,0,25,30,7,Gasoline,B
31,358,2863,7,1,0,15,25,6,Electric,B
38,358,2863,7,2,0,20,20,7,Electric,B
34,358,2863,7,3,1,15,30,6,Electric,B
44,358,2864,8,1,0,20,30,7,Electric,B
49,358,2864,8,2,1,15,25,8,Electric,B
51,358,2864,8,3,0,25,25,8,Electric,B
15,359,2865,1,1,0,25,25,7,Gasoline,B
11,359,2865,1,2,1,20,20,7,Gasoline,B
32,359,2865,1,3,0,20,25,6,Electric,B
48,359,2866,2,1,0,25,20,8,Electric,B
43,359,2866,2,2,1,15,30,7,Electric,B
8,359,2866,2,3,0,20,30,6,Gasoline,B
42,359,2867,3,1,0,25,25,7,Electric,B
35,359,2867,3,2,0,20,30,6,Electric,B
26,359,2867,3,3,1,20,30,8,Gasoline,B
32,359,2868,4,1,0,20,25,6,Electric,B
33,359,2868,4,2,0,25,25,6,Electric,B
16,359,2868,4,3,1,15,30,7,Gasoline,B
14,359,2869,5,1,0,20,25,7,Gasoline,B
28,359,2869,5,2,1,15,20,6,Electric,B
15,359,2869,5,3,0,25,25,7,Gasoline,B
45,359,2870,6,1,0,25,30,7,Electric,B
50,359,2870,6,2,0,20,25,8,Electric,B
1,359,2870,6,3,1,15,20,6,Gasoline,B
4,359,2871,7,1,1,15,25,6,Gasoline,B
28,359,2871,7,2,0,15,20,6,Electric,B
7,359,2871,7,3,0,15,30,6,Gasoline,B
18,359,2872,8,1,0,25,30,7,Gasoline,B
54,359,2872,8,2,0,25,30,8,Electric,B
23,359,2872,8,3,1,20,25,8,Gasoline,B
46,360,2873,1,1,0,15,20,8,Electric,B
48,360,2873,1,2,0,25,20,8,Electric,B
8,360,2873,1,3,1,20,30,6,Gasoline,B
27,360,2874,2,1,0,25,30,8,Gasoline,B
14,360,2874,2,2,0,20,25,7,Gasoline,B
11,360,2874,2,3,1,20,20,7,Gasoline,B
31,360,2875,3,1,0,15,25,6,Electric,B
49,360,2875,3,2,0,15,25,8,Electric,B
13,360,2875,3,3,1,15,25,7,Gasoline,B
1,360,2876,4,1,1,15,20,6,Gasoline,B
40,360,2876,4,2,0,15,25,7,Electric,B
8,360,2876,4,3,0,20,30,6,Gasoline,B
50,360,2877,5,1,0,20,25,8,Electric,B
15,360,2877,5,2,1,25,25,7,Gasoline,B
39,360,2877,5,3,0,25,20,7,Electric,B
13,360,2878,6,1,1,15,25,7,Gasoline,B
39,360,2878,6,2,0,25,20,7,Electric,B
14,360,2878,6,3,0,20,25,7,Gasoline,B
16,360,2879,7,1,1,15,30,7,Gasoline,B
3,360,2879,7,2,0,25,20,6,Gasoline,B
7,360,2879,7,3,0,15,30,6,Gasoline,B
4,360,2880,8,1,1,15,25,6,Gasoline,B
33,360,2880,8,2,0,25,25,6,Electric,B
26,360,2880,8,3,0,20,30,8,Gasoline,B
48,361,2881,1,1,0,25,20,8,Electric,B
4,361,2881,1,2,1,15,25,6,Gasoline,B
33,361,2881,1,3,0,25,25,6,Electric,B
31,361,2882,2,1,0,15,25,6,Electric,B
25,361,2882,2,2,1,15,30,8,Gasoline,B
38,361,2882,2,3,0,20,20,7,Electric,B
31,361,2883,3,1,0,15,25,6,Electric,B
30,361,2883,3,2,0,25,20,6,Electric,B
43,361,2883,3,3,1,15,30,7,Electric,B
41,361,2884,4,1,0,20,25,7,Electric,B
23,361,2884,4,2,0,20,25,8,Gasoline,B
1,361,2884,4,3,1,15,20,6,Gasoline,B
2,361,2885,5,1,1,20,20,6,Gasoline,B
20,361,2885,5,2,0,20,20,8,Gasoline,B
15,361,2885,5,3,0,25,25,7,Gasoline,B
39,361,2886,6,1,0,25,20,7,Electric,B
16,361,2886,6,2,1,15,30,7,Gasoline,B
47,361,2886,6,3,0,20,20,8,Electric,B
41,361,2887,7,1,0,20,25,7,Electric,B
1,361,2887,7,2,1,15,20,6,Gasoline,B
37,361,2887,7,3,0,15,20,7,Electric,B
12,361,2888,8,1,0,25,20,7,Gasoline,B
53,361,2888,8,2,0,20,30,8,Electric,B
22,361,2888,8,3,1,15,25,8,Gasoline,B
53,362,2889,1,1,1,20,30,8,Electric,B
50,362,2889,1,2,0,20,25,8,Electric,B
12,362,2889,1,3,0,25,20,7,Gasoline,B
51,362,2890,2,1,0,25,25,8,Electric,B
15,362,2890,2,2,0,25,25,7,Gasoline,B
14,362,2890,2,3,1,20,25,7,Gasoline,B
16,362,2891,3,1,1,15,30,7,Gasoline,B
18,362,2891,3,2,0,25,30,7,Gasoline,B
28,362,2891,3,3,0,15,20,6,Electric,B
26,362,2892,4,1,0,20,30,8,Gasoline,B
5,362,2892,4,2,0,20,25,6,Gasoline,B
1,362,2892,4,3,1,15,20,6,Gasoline,B
2,362,2893,5,1,1,20,20,6,Gasoline,B
15,362,2893,5,2,0,25,25,7,Gasoline,B
45,362,2893,5,3,0,25,30,7,Electric,B
22,362,2894,6,1,1,15,25,8,Gasoline,B
52,362,2894,6,2,0,15,30,8,Electric,B
41,362,2894,6,3,0,20,25,7,Electric,B
54,362,2895,7,1,0,25,30,8,Electric,B
35,362,2895,7,2,0,20,30,6,Electric,B
4,362,2895,7,3,1,15,25,6,Gasoline,B
52,362,2896,8,1,0,15,30,8,Electric,B
43,362,2896,8,2,0,15,30,7,Electric,B
2,362,2896,8,3,1,20,20,6,Gasoline,B
22,363,2897,1,1,0,15,25,8,Gasoline,B
33,363,2897,1,2,0,25,25,6,Electric,B
25,363,2897,1,3,1,15,30,8,Gasoline,B
31,363,2898,2,1,1,15,25,6,Electric,B
15,363,2898,2,2,0,25,25,7,Gasoline,B
27,363,2898,2,3,0,25,30,8,Gasoline,B
26,363,2899,3,1,0,20,30,8,Gasoline,B
16,363,2899,3,2,1,15,30,7,Gasoline,B
10,363,2899,3,3,0,15,20,7,Gasoline,B
25,363,2900,4,1,0,15,30,8,Gasoline,B
11,363,2900,4,2,0,20,20,7,Gasoline,B
17,363,2900,4,3,1,20,30,7,Gasoline,B
39,363,2901,5,1,0,25,20,7,Electric,B
21,363,2901,5,2,0,25,20,8,Gasoline,B
41,363,2901,5,3,1,20,25,7,Electric,B
6,363,2902,6,1,0,25,25,6,Gasoline,B
8,363,2902,6,2,1,20,30,6,Gasoline,B
36,363,2902,6,3,0,25,30,6,Electric,B
21,363,2903,7,1,0,25,20,8,Gasoline,B
34,363,2903,7,2,0,15,30,6,Electric,B
8,363,2903,7,3,1,20,30,6,Gasoline,B
32,363,2904,8,1,0,20,25,6,Electric,B
46,363,2904,8,2,0,15,20,8,Electric,B
2,363,2904,8,3,1,20,20,6,Gasoline,B
42,364,2905,1,1,0,25,25,7,Electric,B
11,364,2905,1,2,1,20,20,7,Gasoline,B
37,364,2905,1,3,0,15,20,7,Electric,B
13,364,2906,2,1,1,15,25,7,Gasoline,B
48,364,2906,2,2,0,25,20,8,Electric,B
3,364,2906,2,3,0,25,20,6,Gasoline,B
5,364,2907,3,1,0,20,25,6,Gasoline,B
49,364,2907,3,2,0,15,25,8,Electric,B
14,364,2907,3,3,1,20,25,7,Gasoline,B
11,364,2908,4,1,1,20,20,7,Gasoline,B
31,364,2908,4,2,0,15,25,6,Electric,B
3,364,2908,4,3,0,25,20,6,Gasoline,B
5,364,2909,5,1,0,20,25,6,Gasoline,B
44,364,2909,5,2,0,20,30,7,Electric,B
40,364,2909,5,3,1,15,25,7,Electric,B
25,364,2910,6,1,1,15,30,8,Gasoline,B
15,364,2910,6,2,0,25,25,7,Gasoline,B
19,364,2910,6,3,0,15,20,8,Gasoline,B
33,364,2911,7,1,0,25,25,6,Electric,B
5,364,2911,7,2,0,20,25,6,Gasoline,B
25,364,2911,7,3,1,15,30,8,Gasoline,B
5,364,2912,8,1,1,20,25,6,Gasoline,B
45,364,2912,8,2,0,25,30,7,Electric,B
41,364,2912,8,3,0,20,25,7,Electric,B
1,365,2913,1,1,1,15,20,6,Gasoline,B
29,365,2913,1,2,0,20,20,6,Electric,B
5,365,2913,1,3,0,20,25,6,Gasoline,B
16,365,2914,2,1,1,15,30,7,Gasoline,B
9,365,2914,2,2,0,25,30,6,Gasoline,B
1,365,2914,2,3,0,15,20,6,Gasoline,B
53,365,2915,3,1,0,20,30,8,Electric,B
47,365,2915,3,2,0,20,20,8,Electric,B
13,365,2915,3,3,1,15,25,7,Gasoline,B
36,365,2916,4,1,0,25,30,6,Electric,B
46,365,2916,4,2,1,15,20,8,Electric,B
51,365,2916,4,3,0,25,25,8,Electric,B
10,365,2917,5,1,1,15,20,7,Gasoline,B
26,365,2917,5,2,0,20,30,8,Gasoline,B
5,365,2917,5,3,0,20,25,6,Gasoline,B
21,365,2918,6,1,0,25,20,8,Gasoline,B
28,365,2918,6,2,0,15,20,6,Electric,B
22,365,2918,6,3,1,15,25,8,Gasoline,B
4,365,2919,7,1,1,15,25,6,Gasoline,B
37,365,2919,7,2,0,15,20,7,Electric,B
20,365,2919,7,3,0,20,20,8,Gasoline,B
31,365,2920,8,1,0,15,25,6,Electric,B
9,365,2920,8,2,0,25,30,6,Gasoline,B
26,365,2920,8,3,1,20,30,8,Gasoline,B
54,366,2921,1,1,0,25,30,8,Electric,B
9,366,2921,1,2,0,25,30,6,Gasoline,B
11,366,2921,1,3,1,20,20,7,Gasoline,B
39,366,2922,2,1,0,25,20,7,Electric,B
42,366,2922,2,2,0,25,25,7,Electric,B
46,366,2922,2,3,1,15,20,8,Electric,B
15,366,2923,3,1,0,25,25,7,Gasoline,B
9,366,2923,3,2,0,25,30,6,Gasoline,B
40,366,2923,3,3,1,15,25,7,Electric,B
30,366,2924,4,1,0,25,20,6,Electric,B
42,366,2924,4,2,0,25,25,7,Electric,B
11,366,2924,4,3,1,20,20,7,Gasoline,B
32,366,2925,5,1,0,20,25,6,Electric,B
26,366,2925,5,2,1,20,30,8,Gasoline,B
24,366,2925,5,3,0,25,25,8,Gasoline,B
48,366,2926,6,1,0,25,20,8,Electric,B
28,366,2926,6,2,1,15,20,6,Electric,B
17,366,2926,6,3,0,20,30,7,Gasoline,B
25,366,2927,7,1,1,15,30,8,Gasoline,B
50,366,2927,7,2,0,20,25,8,Electric,B
29,366,2927,7,3,0,20,20,6,Electric,B
48,366,2928,8,1,0,25,20,8,Electric,B
6,366,2928,8,2,1,25,25,6,Gasoline,B
45,366,2928,8,3,0,25,30,7,Electric,B
12,367,2929,1,1,0,25,20,7,Gasoline,B
28,367,2929,1,2,0,15,20,6,Electric,B
34,367,2929,1,3,1,15,30,6,Electric,B
22,367,2930,2,1,0,15,25,8,Gasoline,B
19,367,2930,2,2,1,15,20,8,Gasoline,B
31,367,2930,2,3,0,15,25,6,Electric,B
12,367,2931,3,1,0,25,20,7,Gasoline,B
19,367,2931,3,2,1,15,20,8,Gasoline,B
54,367,2931,3,3,0,25,30,8,Electric,B
41,367,2932,4,1,0,20,25,7,Electric,B
13,367,2932,4,2,1,15,25,7,Gasoline,B
32,367,2932,4,3,0,20,25,6,Electric,B
37,367,2933,5,1,0,15,20,7,Electric,B
23,367,2933,5,2,0,20,25,8,Gasoline,B
22,367,2933,5,3,1,15,25,8,Gasoline,B
1,367,2934,6,1,0,15,20,6,Gasoline,B
22,367,2934,6,2,0,15,25,8,Gasoline,B
13,367,2934,6,3,1,15,25,7,Gasoline,B
46,367,2935,7,1,1,15,20,8,Electric,B
27,367,2935,7,2,0,25,30,8,Gasoline,B
38,367,2935,7,3,0,20,20,7,Electric,B
22,367,2936,8,1,1,15,25,8,Gasoline,B
46,367,2936,8,2,0,15,20,8,Electric,B
14,367,2936,8,3,0,20,25,7,Gasoline,B
22,368,2937,1,1,1,15,25,8,Gasoline,B
31,368,2937,1,2,0,15,25,6,Electric,B
10,368,2937,1,3,0,15,20,7,Gasoline,B
53,368,2938,2,1,0,20,30,8,Electric,B
3,368,2938,2,2,0,25,20,6,Gasoline,B
27,368,2938,2,3,1,25,30,8,Gasoline,B
49,368,2939,3,1,1,15,25,8,Electric,B
43,368,2939,3,2,0,15,30,7,Electric,B
2,368,2939,3,3,0,20,20,6,Gasoline,B
6,368,2940,4,1,0,25,25,6,Gasoline,B
11,368,2940,4,2,1,20,20,7,Gasoline,B
50,368,2940,4,3,0,20,25,8,Electric,B
4,368,2941,5,1,1,15,25,6,Gasoline,B
14,368,2941,5,2,0,20,25,7,Gasoline,B
15,368,2941,5,3,0,25,25,7,Gasoline,B
3,368,2942,6,1,0,25,20,6,Gasoline,B
14,368,2942,6,2,1,20,25,7,Gasoline,B
35,368,2942,6,3,0,20,30,6,Electric,B
11,368,2943,7,1,0,20,20,7,Gasoline,B
52,368,2943,7,2,0,15,30,8,Electric,B
23,368,2943,7,3,1,20,25,8,Gasoline,B
43,368,2944,8,1,0,15,30,7,Electric,B
45,368,2944,8,2,0,25,30,7,Electric,B
16,368,2944,8,3,1,15,30,7,Gasoline,B
46,369,2945,1,1,0,15,20,8,Electric,B
18,369,2945,1,2,0,25,30,7,Gasoline,B
5,369,2945,1,3,1,20,25,6,Gasoline,B
48,369,2946,2,1,0,25,20,8,Electric,B
52,369,2946,2,2,0,15,30,8,Electric,B
22,369,2946,2,3,1,15,25,8,Gasoline,B
47,369,2947,3,1,0,20,20,8,Electric,B
8,369,2947,3,2,1,20,30,6,Gasoline,B
10,369,2947,3,3,0,15,20,7,Gasoline,B
5,369,2948,4,1,1,20,25,6,Gasoline,B
27,369,2948,4,2,0,25,30,8,Gasoline,B
24,369,2948,4,3,0,25,25,8,Gasoline,B
23,369,2949,5,1,0,20,25,8,Gasoline,B
48,369,2949,5,2,0,25,20,8,Electric,B
46,369,2949,5,3,1,15,20,8,Electric,B
52,369,2950,6,1,1,15,30,8,Electric,B
54,369,2950,6,2,0,25,30,8,Electric,B
9,369,2950,6,3,0,25,30,6,Gasoline,B
48,369,2951,7,1,0,25,20,8,Electric,B
1,369,2951,7,2,1,15,20,6,Gasoline,B
32,369,2951,7,3,0,20,25,6,Electric,B
37,369,2952,8,1,0,15,20,7,Electric,B
52,369,2952,8,2,0,15,30,8,Electric,B
25,369,2952,8,3,1,15,30,8,Gasoline,B
18,370,2953,1,1,0,25,30,7,Gasoline,B
1,370,2953,1,2,1,15,20,6,Gasoline,B
2,370,2953,1,3,0,20,20,6,Gasoline,B
34,370,2954,2,1,1,15,30,6,Electric,B
33,370,2954,2,2,0,25,25,6,Electric,B
41,370,2954,2,3,0,20,25,7,Electric,B
28,370,2955,3,1,0,15,20,6,Electric,B
26,370,2955,3,2,1,20,30,8,Gasoline,B
36,370,2955,3,3,0,25,30,6,Electric,B
1,370,2956,4,1,1,15,20,6,Gasoline,B
18,370,2956,4,2,0,25,30,7,Gasoline,B
23,370,2956,4,3,0,20,25,8,Gasoline,B
4,370,2957,5,1,1,15,25,6,Gasoline,B
29,370,2957,5,2,0,20,20,6,Electric,B
30,370,2957,5,3,0,25,20,6,Electric,B
20,370,2958,6,1,0,20,20,8,Gasoline,B
48,370,2958,6,2,0,25,20,8,Electric,B
40,370,2958,6,3,1,15,25,7,Electric,B
12,370,2959,7,1,0,25,20,7,Gasoline,B
10,370,2959,7,2,0,15,20,7,Gasoline,B
22,370,2959,7,3,1,15,25,8,Gasoline,B
1,370,2960,8,1,1,15,20,6,Gasoline,B
23,370,2960,8,2,0,20,25,8,Gasoline,B
28,370,2960,8,3,0,15,20,6,Electric,B
54,371,2961,1,1,0,25,30,8,Electric,B
49,371,2961,1,2,1,15,25,8,Electric,B
9,371,2961,1,3,0,25,30,6,Gasoline,B
3,371,2962,2,1,0,25,20,6,Gasoline,B
52,371,2962,2,2,1,15,30,8,Electric,B
47,371,2962,2,3,0,20,20,8,Electric,B
19,371,2963,3,1,1,15,20,8,Gasoline,B
4,371,2963,3,2,0,15,25,6,Gasoline,B
12,371,2963,3,3,0,25,20,7,Gasoline,B
18,371,2964,4,1,0,25,30,7,Gasoline,B
48,371,2964,4,2,0,25,20,8,Electric,B
28,371,2964,4,3,1,15,20,6,Electric,B
24,371,2965,5,1,0,25,25,8,Gasoline,B
40,371,2965,5,2,1,15,25,7,Electric,B
48,371,2965,5,3,0,25,20,8,Electric,B
17,371,2966,6,1,1,20,30,7,Gasoline,B
39,371,2966,6,2,0,25,20,7,Electric,B
15,371,2966,6,3,0,25,25,7,Gasoline,B
6,371,2967,7,1,0,25,25,6,Gasoline,B
34,371,2967,7,2,1,15,30,6,Electric,B
25,371,2967,7,3,0,15,30,8,Gasoline,B
47,371,2968,8,1,0,20,20,8,Electric,B
42,371,2968,8,2,0,25,25,7,Electric,B
7,371,2968,8,3,1,15,30,6,Gasoline,B
50,372,2969,1,1,0,20,25,8,Electric,B
8,372,2969,1,2,1,20,30,6,Gasoline,B
21,372,2969,1,3,0,25,20,8,Gasoline,B
4,372,2970,2,1,1,15,25,6,Gasoline,B
14,372,2970,2,2,0,20,25,7,Gasoline,B
51,372,2970,2,3,0,25,25,8,Electric,B
49,372,2971,3,1,1,15,25,8,Electric,B
28,372,2971,3,2,0,15,20,6,Electric,B
48,372,2971,3,3,0,25,20,8,Electric,B
29,372,2972,4,1,0,20,20,6,Electric,B
13,372,2972,4,2,1,15,25,7,Gasoline,B
19,372,2972,4,3,0,15,20,8,Gasoline,B
7,372,2973,5,1,1,15,30,6,Gasoline,B
21,372,2973,5,2,0,25,20,8,Gasoline,B
15,372,2973,5,3,0,25,25,7,Gasoline,B
13,372,2974,6,1,1,15,25,7,Gasoline,B
27,372,2974,6,2,0,25,30,8,Gasoline,B
38,372,2974,6,3,0,20,20,7,Electric,B
22,372,2975,7,1,1,15,25,8,Gasoline,B
51,372,2975,7,2,0,25,25,8,Electric,B
24,372,2975,7,3,0,25,25,8,Gasoline,B
10,372,2976,8,1,1,15,20,7,Gasoline,B
5,372,2976,8,2,0,20,25,6,Gasoline,B
45,372,2976,8,3,0,25,30,7,Electric,B
26,373,2977,1,1,0,20,30,8,Gasoline,B
1,373,2977,1,2,1,15,20,6,Gasoline,B
15,373,2977,1,3,0,25,25,7,Gasoline,B
49,373,2978,2,1,0,15,25,8,Electric,B
35,373,2978,2,2,0,20,30,6,Electric,B
2,373,2978,2,3,1,20,20,6,Gasoline,B
19,373,2979,3,1,0,15,20,8,Gasoline,B
28,373,2979,3,2,1,15,20,6,Electric,B
12,373,2979,3,3,0,25,20,7,Gasoline,B
34,373,2980,4,1,1,15,30,6,Electric,B
27,373,2980,4,2,0,25,30,8,Gasoline,B
38,373,2980,4,3,0,20,20,7,Electric,B
10,373,2981,5,1,1,15,20,7,Gasoline,B
38,373,2981,5,2,0,20,20,7,Electric,B
27,373,2981,5,3,0,25,30,8,Gasoline,B
31,373,2982,6,1,1,15,25,6,Electric,B
20,373,2982,6,2,0,20,20,8,Gasoline,B
40,373,2982,6,3,0,15,25,7,Electric,B
42,373,2983,7,1,0,25,25,7,Electric,B
43,373,2983,7,2,1,15,30,7,Electric,B
20,373,2983,7,3,0,20,20,8,Gasoline,B
13,373,2984,8,1,0,15,25,7,Gasoline,B
9,373,2984,8,2,0,25,30,6,Gasoline,B
1,373,2984,8,3,1,15,20,6,Gasoline,B
8,374,2985,1,1,1,20,30,6,Gasoline,B
49,374,2985,1,2,0,15,25,8,Electric,B
38,374,2985,1,3,0,20,20,7,Electric,B
53,374,2986,2,1,0,20,30,8,Electric,B
27,374,2986,2,2,0,25,30,8,Gasoline,B
21,374,2986,2,3,1,25,20,8,Gasoline,B
41,374,2987,3,1,0,20,25,7,Electric,B
5,374,2987,3,2,1,20,25,6,Gasoline,B
34,374,2987,3,3,0,15,30,6,Electric,B
50,374,2988,4,1,0,20,25,8,Electric,B
27,374,2988,4,2,0,25,30,8,Gasoline,B
15,374,2988,4,3,1,25,25,7,Gasoline,B
13,374,2989,5,1,1,15,25,7,Gasoline,B
53,374,2989,5,2,0,20,30,8,Electric,B
37,374,2989,5,3,0,15,20,7,Electric,B
17,374,2990,6,1,1,20,30,7,Gasoline,B
11,374,2990,6,2,0,20,20,7,Gasoline,B
50,374,2990,6,3,0,20,25,8,Electric,B
52,374,2991,7,1,0,15,30,8,Electric,B
29,374,2991,7,2,0,20,20,6,Electric,B
46,374,2991,7,3,1,15,20,8,Electric,B
38,374,2992,8,1,0,20,20,7,Electric,B
30,374,2992,8,2,0,25,20,6,Electric,B
49,374,2992,8,3,1,15,25,8,Electric,B
14,375,2993,1,1,0,20,25,7,Gasoline,B
39,375,2993,1,2,0,25,20,7,Electric,B
4,375,2993,1,3,1,15,25,6,Gasoline,B
36,375,2994,2,1,0,25,30,6,Electric,B
5,375,2994,2,2,1,20,25,6,Gasoline,B
51,375,2994,2,3,0,25,25,8,Electric,B
21,375,2995,3,1,0,25,20,8,Gasoline,B
6,375,2995,3,2,0,25,25,6,Gasoline,B
37,375,2995,3,3,1,15,20,7,Electric,B
33,375,2996,4,1,0,25,25,6,Electric,B
5,375,2996,4,2,1,20,25,6,Gasoline,B
42,375,2996,4,3,0,25,25,7,Electric,B
37,375,2997,5,1,0,15,20,7,Electric,B
2,375,2997,5,2,1,20,20,6,Gasoline,B
32,375,2997,5,3,0,20,25,6,Electric,B
4,375,2998,6,1,1,15,25,6,Gasoline,B
35,375,2998,6,2,0,20,30,6,Electric,B
20,375,2998,6,3,0,20,20,8,Gasoline,B
20,375,2999,7,1,0,20,20,8,Gasoline,B
1,375,2999,7,2,1,15,20,6,Gasoline,B
18,375,2999,7,3,0,25,30,7,Gasoline,B
39,375,3000,8,1,0,25,20,7,Electric,B
30,375,3000,8,2,0,25,20,6,Electric,B
4,375,3000,8,3,1,15,25,6,Gasoline,B
11,376,3001,1,1,0,20,20,7,Gasoline,B
19,376,3001,1,2,1,15,20,8,Gasoline,B
2,376,3001,1,3,0,20,20,6,Gasoline,B
40,376,3002,2,1,0,15,25,7,Electric,B
5,376,3002,2,2,1,20,25,6,Gasoline,B
21,376,3002,2,3,0,25,20,8,Gasoline,B
3,376,3003,3,1,0,25,20,6,Gasoline,B
45,376,3003,3,2,0,25,30,7,Electric,B
13,376,3003,3,3,1,15,25,7,Gasoline,B
46,376,3004,4,1,1,15,20,8,Electric,B
44,376,3004,4,2,0,20,30,7,Electric,B
21,376,3004,4,3,0,25,20,8,Gasoline,B
35,376,3005,5,1,0,20,30,6,Electric,B
24,376,3005,5,2,1,25,25,8,Gasoline,B
42,376,3005,5,3,0,25,25,7,Electric,B
7,376,3006,6,1,1,15,30,6,Gasoline,B
33,376,3006,6,2,0,25,25,6,Electric,B
2,376,3006,6,3,0,20,20,6,Gasoline,B
36,376,3007,7,1,0,25,30,6,Electric,B
16,376,3007,7,2,1,15,30,7,Gasoline,B
45,376,3007,7,3,0,25,30,7,Electric,B
26,376,3008,8,1,0,20,30,8,Gasoline,B
1,376,3008,8,2,1,15,20,6,Gasoline,B
17,376,3008,8,3,0,20,30,7,Gasoline,B
49,377,3009,1,1,1,15,25,8,Electric,B
3,377,3009,1,2,0,25,20,6,Gasoline,B
36,377,3009,1,3,0,25,30,6,Electric,B
15,377,3010,2,1,0,25,25,7,Gasoline,B
21,377,3010,2,2,1,25,20,8,Gasoline,B
33,377,3010,2,3,0,25,25,6,Electric,B
8,377,3011,3,1,1,20,30,6,Gasoline,B
54,377,3011,3,2,0,25,30,8,Electric,B
26,377,3011,3,3,0,20,30,8,Gasoline,B
10,377,3012,4,1,1,15,20,7,Gasoline,B
54,377,3012,4,2,0,25,30,8,Electric,B
2,377,3012,4,3,0,20,20,6,Gasoline,B
29,377,3013,5,1,0,20,20,6,Electric,B
54,377,3013,5,2,0,25,30,8,Electric,B
20,377,3013,5,3,1,20,20,8,Gasoline,B
45,377,3014,6,1,0,25,30,7,Electric,B
37,377,3014,6,2,0,15,20,7,Electric,B
34,377,3014,6,3,1,15,30,6,Electric,B
17,377,3015,7,1,1,20,30,7,Gasoline,B
48,377,3015,7,2,0,25,20,8,Electric,B
39,377,3015,7,3,0,25,20,7,Electric,B
17,377,3016,8,1,1,20,30,7,Gasoline,B
36,377,3016,8,2,0,25,30,6,Electric,B
33,377,3016,8,3,0,25,25,6,Electric,B
30,378,3017,1,1,0,25,20,6,Electric,B
31,378,3017,1,2,1,15,25,6,Electric,B
28,378,3017,1,3,0,15,20,6,Electric,B
35,378,3018,2,1,0,20,30,6,Electric,B
36,378,3018,2,2,0,25,30,6,Electric,B
40,378,3018,2,3,1,15,25,7,Electric,B
44,378,3019,3,1,0,20,30,7,Electric,B
10,378,3019,3,2,1,15,20,7,Gasoline,B
48,378,3019,3,3,0,25,20,8,Electric,B
37,378,3020,4,1,0,15,20,7,Electric,B
43,378,3020,4,2,0,15,30,7,Electric,B
4,378,3020,4,3,1,15,25,6,Gasoline,B
37,378,3021,5,1,0,15,20,7,Electric,B
32,378,3021,5,2,0,20,25,6,Electric,B
25,378,3021,5,3,1,15,30,8,Gasoline,B
27,378,3022,6,1,0,25,30,8,Gasoline,B
22,378,3022,6,2,1,15,25,8,Gasoline,B
5,378,3022,6,3,0,20,25,6,Gasoline,B
37,378,3023,7,1,1,15,20,7,Electric,B
41,378,3023,7,2,0,20,25,7,Electric,B
18,378,3023,7,3,0,25,30,7,Gasoline,B
49,378,3024,8,1,1,15,25,8,Electric,B
48,378,3024,8,2,0,25,20,8,Electric,B
14,378,3024,8,3,0,20,25,7,Gasoline,B
26,379,3025,1,1,1,20,30,8,Gasoline,B
42,379,3025,1,2,0,25,25,7,Electric,B
39,379,3025,1,3,0,25,20,7,Electric,B
1,379,3026,2,1,1,15,20,6,Gasoline,B
20,379,3026,2,2,0,20,20,8,Gasoline,B
17,379,3026,2,3,0,20,30,7,Gasoline,B
33,379,3027,3,1,0,25,25,6,Electric,B
31,379,3027,3,2,0,15,25,6,Electric,B
46,379,3027,3,3,1,15,20,8,Electric,B
51,379,3028,4,1,0,25,25,8,Electric,B
33,379,3028,4,2,0,25,25,6,Electric,B
12,379,3028,4,3,1,25,20,7,Gasoline,B
50,379,3029,5,1,0,20,25,8,Electric,B
45,379,3029,5,2,0,25,30,7,Electric,B
11,379,3029,5,3,1,20,20,7,Gasoline,B
28,379,3030,6,1,0,15,20,6,Electric,B
9,379,3030,6,2,0,25,30,6,Gasoline,B
19,379,3030,6,3,1,15,20,8,Gasoline,B
18,379,3031,7,1,0,25,30,7,Gasoline,B
53,379,3031,7,2,0,20,30,8,Electric,B
40,379,3031,7,3,1,15,25,7,Electric,B
18,379,3032,8,1,0,25,30,7,Gasoline,B
2,379,3032,8,2,0,20,20,6,Gasoline,B
52,379,3032,8,3,1,15,30,8,Electric,B
37,380,3033,1,1,0,15,20,7,Electric,B
14,380,3033,1,2,1,20,25,7,Gasoline,B
12,380,3033,1,3,0,25,20,7,Gasoline,B
6,380,3034,2,1,0,25,25,6,Gasoline,B
44,380,3034,2,2,0,20,30,7,Electric,B
23,380,3034,2,3,1,20,25,8,Gasoline,B
53,380,3035,3,1,0,20,30,8,Electric,B
28,380,3035,3,2,1,15,20,6,Electric,B
50,380,3035,3,3,0,20,25,8,Electric,B
21,380,3036,4,1,0,25,20,8,Gasoline,B
12,380,3036,4,2,0,25,20,7,Gasoline,B
23,380,3036,4,3,1,20,25,8,Gasoline,B
22,380,3037,5,1,1,15,25,8,Gasoline,B
