profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain
43,405,3240,8,1,0,15,30,7,Electric
18,405,3240,8,2,0,25,30,7,Gasoline
10,405,3240,8,3,1,15,20,7,Gasoline
21,406,3241,1,1,0,25,20,8,Gasoline
29,406,3241,1,2,0,20,20,6,Electric
7,406,3241,1,3,1,15,30,6,Gasoline
11,406,3242,2,1,0,20,20,7,Gasoline
44,406,3242,2,2,0,20,30,7,Electric
1,406,3242,2,3,1,15,20,6,Gasoline
4,406,3243,3,1,0,15,25,6,Gasoline
47,406,3243,3,2,0,20,20,8,Electric
19,406,3243,3,3,1,15,20,8,Gasoline
54,406,3244,4,1,0,25,30,8,Electric
30,406,3244,4,2,0,25,20,6,Electric
38,406,3244,4,3,1,20,20,7,Electric
46,406,3245,5,1,1,15,20,8,Electric
30,406,3245,5,2,0,25,20,6,Electric
42,406,3245,5,3,0,25,25,7,Electric
21,406,3246,6,1,1,25,20,8,Gasoline
53,406,3246,6,2,0,20,30,8,Electric
35,406,3246,6,3,0,20,30,6,Electric
17,406,3247,7,1,1,20,30,7,Gasoline
1,406,3247,7,2,0,15,20,6,Gasoline
13,406,3247,7,3,0,15,25,7,Gasoline
27,406,3248,8,1,0,25,30,8,Gasoline
36,406,3248,8,2,0,25,30,6,Electric
34,406,3248,8,3,1,15,30,6,Electric
19,407,3249,1,1,1,15,20,8,Gasoline
52,407,3249,1,2,0,15,30,8,Electric
14,407,3249,1,3,0,20,25,7,Gasoline
34,407,3250,2,1,0,15,30,6,Electric
13,407,3250,2,2,1,15,25,7,Gasoline
21,407,3250,2,3,0,25,20,8,Gasoline
1,407,3251,3,1,1,15,20,6,Gasoline
31,407,3251,3,2,0,15,25,6,Electric
52,407,3251,3,3,0,15,30,8,Electric
8,407,3252,4,1,1,20,30,6,Gasoline
5,407,3252,4,2,0,20,25,6,Gasoline
35,407,3252,4,3,0,20,30,6,Electric
31,407,3253,5,1,1,15,25,6,Electric
51,407,3253,5,2,0,25,25,8,Electric
30,407,3253,5,3,0,25,20,6,Electric
5,407,3254,6,1,0,20,25,6,Gasoline
54,407,3254,6,2,0,25,30,8,Electric
31,407,3254,6,3,1,15,25,6,Electric
21,407,3255,7,1,0,25,20,8,Gasoline
36,407,3255,7,2,0,25,30,6,Electric
6,407,3255,7,3,1,25,25,6,Gasoline
35,407,3256,8,1,0,20,30,6,Electric
48,407,3256,8,2,0,25,20,8,Electric
5,407,3256,8,3,1,20,25,6,Gasoline
4,408,3257,1,1,1,15,25,6,Gasoline
48,408,3257,1,2,0,25,20,8,Electric
54,408,3257,1,3,0,25,30,8,Electric
27,408,3258,2,1,0,25,30,8,Gasoline
35,408,3258,2,2,1,20,30,6,Electric
36,408,3258,2,3,0,25,30,6,Electric
25,408,3259,3,1,1,15,30,8,Gasoline
41,408,3259,3,2,0,20,25,7,Electric
30,408,3259,3,3,0,25,20,6,Electric
2,408,3260,4,1,0,20,20,6,Gasoline
34,408,3260,4,2,0,15,30,6,Electric
22,408,3260,4,3,1,15,25,8,Gasoline
45,408,3261,5,1,0,25,30,7,Electric
22,408,3261,5,2,1,15,25,8,Gasoline
1,408,3261,5,3,0,15,20,6,Gasoline
48,408,3262,6,1,0,25,20,8,Electric
28,408,3262,6,2,0,15,20,6,Electric
11,408,3262,6,3,1,20,20,7,Gasoline
48,408,3263,7,1,0,25,20,8,Electric
33,408,3263,7,2,0,25,25,6,Electric
18,408,3263,7,3,1,25,30,7,Gasoline
25,408,3264,8,1,1,15,30,8,Gasoline
38,408,3264,8,2,0,20,20,7,Electric
30,408,3264,8,3,0,25,20,6,Electric
39,409,3265,1,1,0,25,20,7,Electric
44,409,3265,1,2,1,20,30,7,Electric
48,409,3265,1,3,0,25,20,8,Electric
16,409,3266,2,1,1,15,30,7,Gasoline
12,409,3266,2,2,0,25,20,7,Gasoline
2,409,3266,2,3,0,20,20,6,Gasoline
8,409,3267,3,1,1,20,30,6,Gasoline
53,409,3267,3,2,0,20,30,8,Electric
30,409,3267,3,3,0,25,20,6,Electric
16,409,3268,4,1,1,15,30,7,Gasoline
38,409,3268,4,2,0,20,20,7,Electric
10,409,3268,4,3,0,15,20,7,Gasoline
17,409,3269,5,1,1,20,30,7,Gasoline
48,409,3269,5,2,0,25,20,8,Electric
29,409,3269,5,3,0,20,20,6,Electric
48,409,3270,6,1,0,25,20,8,Electric
49,409,3270,6,2,1,15,25,8,Electric
42,409,3270,6,3,0,25,25,7,Electric
17,409,3271,7,1,1,20,30,7,Gasoline
24,409,3271,7,2,0,25,25,8,Gasoline
50,409,3271,7,3,0,20,25,8,Electric
39,409,3272,8,1,0,25,20,7,Electric
7,409,3272,8,2,1,15,30,6,Gasoline
34,409,3272,8,3,0,15,30,6,Electric
10,410,3273,1,1,0,15,20,7,Gasoline
2,410,3273,1,2,0,20,20,6,Gasoline
4,410,3273,1,3,1,15,25,6,Gasoline
6,410,3274,2,1,0,25,25,6,Gasoline
32,410,3274,2,2,0,20,25,6,Electric
29,410,3274,2,3,1,20,20,6,Electric
29,410,3275,3,1,1,20,20,6,Electric
45,410,3275,3,2,0,25,30,7,Electric
48,410,3275,3,3,0,25,20,8,Electric
12,410,3276,4,1,0,25,20,7,Gasoline
9,410,3276,4,2,0,25,30,6,Gasoline
13,410,3276,4,3,1,15,25,7,Gasoline
32,410,3277,5,1,0,20,25,6,Electric
15,410,3277,5,2,0,25,25,7,Gasoline
23,410,3277,5,3,1,20,25,8,Gasoline
32,410,3278,6,1,0,20,25,6,Electric
4,410,3278,6,2,1,15,25,6,Gasoline
20,410,3278,6,3,0,20,20,8,Gasoline
40,410,3279,7,1,0,15,25,7,Electric
23,410,3279,7,2,0,20,25,8,Gasoline
4,410,3279,7,3,1,15,25,6,Gasoline
39,410,3280,8,1,0,25,20,7,Electric
41,410,3280,8,2,0,20,25,7,Electric
35,410,3280,8,3,1,20,30,6,Electric
13,411,3281,1,1,1,15,25,7,Gasoline
22,411,3281,1,2,0,15,25,8,Gasoline
19,411,3281,1,3,0,15,20,8,Gasoline
46,411,3282,2,1,1,15,20,8,Electric
54,411,3282,2,2,0,25,30,8,Electric
36,411,3282,2,3,0,25,30,6,Electric
38,411,3283,3,1,0,20,20,7,Electric
13,411,3283,3,2,1,15,25,7,Gasoline
41,411,3283,3,3,0,20,25,7,Electric
37,411,3284,4,1,0,15,20,7,Electric
5,411,3284,4,2,1,20,25,6,Gasoline
42,411,3284,4,3,0,25,25,7,Electric
24,411,3285,5,1,0,25,25,8,Gasoline
7,411,3285,5,2,1,15,30,6,Gasoline
42,411,3285,5,3,0,25,25,7,Electric
34,411,3286,6,1,0,15,30,6,Electric
8,411,3286,6,2,1,20,30,6,Gasoline
51,411,3286,6,3,0,25,25,8,Electric
28,411,3287,7,1,1,15,20,6,Electric
36,411,3287,7,2,0,25,30,6,Electric
18,411,3287,7,3,0,25,30,7,Gasoline
39,411,3288,8,1,0,25,20,7,Electric
7,411,3288,8,2,1,15,30,6,Gasoline
20,411,3288,8,3,0,20,20,8,Gasoline
5,412,3289,1,1,1,20,25,6,Gasoline
24,412,3289,1,2,0,25,25,8,Gasoline
48,412,3289,1,3,0,25,20,8,Electric
51,412,3290,2,1,0,25,25,8,Electric
47,412,3290,2,2,0,20,20,8,Electric
18,412,3290,2,3,1,25,30,7,Gasoline
14,412,3291,3,1,1,20,25,7,Gasoline
48,412,3291,3,2,0,25,20,8,Electric
41,412,3291,3,3,0,20,25,7,Electric
17,412,3292,4,1,0,20,30,7,Gasoline
18,412,3292,4,2,0,25,30,7,Gasoline
1,412,3292,4,3,1,15,20,6,Gasoline
29,412,3293,5,1,0,20,20,6,Electric
36,412,3293,5,2,0,25,30,6,Electric
46,412,3293,5,3,1,15,20,8,Electric
6,412,3294,6,1,1,25,25,6,Gasoline
33,412,3294,6,2,0,25,25,6,Electric
42,412,3294,6,3,0,25,25,7,Electric
10,412,3295,7,1,1,15,20,7,Gasoline
54,412,3295,7,2,0,25,30,8,Electric
52,412,3295,7,3,0,15,30,8,Electric
2,412,3296,8,1,0,20,20,6,Gasoline
51,412,3296,8,2,0,25,25,8,Electric
31,412,3296,8,3,1,15,25,6,Electric
16,413,3297,1,1,1,15,30,7,Gasoline
15,413,3297,1,2,0,25,25,7,Gasoline
35,413,3297,1,3,0,20,30,6,Electric
26,413,3298,2,1,0,20,30,8,Gasoline
7,413,3298,2,2,1,15,30,6,Gasoline
31,413,3298,2,3,0,15,25,6,Electric
23,413,3299,3,1,1,20,25,8,Gasoline
9,413,3299,3,2,0,25,30,6,Gasoline
20,413,3299,3,3,0,20,20,8,Gasoline
53,413,3300,4,1,0,20,30,8,Electric
12,413,3300,4,2,1,25,20,7,Gasoline
27,413,3300,4,3,0,25,30,8,Gasoline
15,413,3301,5,1,1,25,25,7,Gasoline
33,413,3301,5,2,0,25,25,6,Electric
41,413,3301,5,3,0,20,25,7,Electric
18,413,3302,6,1,1,25,30,7,Gasoline
31,413,3302,6,2,0,15,25,6,Electric
35,413,3302,6,3,0,20,30,6,Electric
4,413,3303,7,1,1,15,25,6,Gasoline
5,413,3303,7,2,0,20,25,6,Gasoline
48,413,3303,7,3,0,25,20,8,Electric
41,413,3304,8,1,0,20,25,7,Electric
22,413,3304,8,2,1,15,25,8,Gasoline
26,413,3304,8,3,0,20,30,8,Gasoline
35,414,3305,1,1,0,20,30,6,Electric
42,414,3305,1,2,0,25,25,7,Electric
37,414,3305,1,3,1,15,20,7,Electric
9,414,3306,2,1,0,25,30,6,Gasoline
50,414,3306,2,2,1,20,25,8,Electric
39,414,3306,2,3,0,25,20,7,Electric
20,414,3307,3,1,0,20,20,8,Gasoline
13,414,3307,3,2,1,15,25,7,Gasoline
47,414,3307,3,3,0,20,20,8,Electric
4,414,3308,4,1,1,15,25,6,Gasoline
6,414,3308,4,2,0,25,25,6,Gasoline
1,414,3308,4,3,0,15,20,6,Gasoline
11,414,3309,5,1,1,20,20,7,Gasoline
47,414,3309,5,2,0,20,20,8,Electric
51,414,3309,5,3,0,25,25,8,Electric
15,414,3310,6,1,0,25,25,7,Gasoline
3,414,3310,6,2,0,25,20,6,Gasoline
6,414,3310,6,3,1,25,25,6,Gasoline
5,414,3311,7,1,0,20,25,6,Gasoline
13,414,3311,7,2,1,15,25,7,Gasoline
20,414,3311,7,3,0,20,20,8,Gasoline
5,414,3312,8,1,0,20,25,6,Gasoline
7,414,3312,8,2,1,15,30,6,Gasoline
35,414,3312,8,3,0,20,30,6,Electric
15,415,3313,1,1,0,25,25,7,Gasoline
12,415,3313,1,2,1,25,20,7,Gasoline
32,415,3313,1,3,0,20,25,6,Electric
22,415,3314,2,1,1,15,25,8,Gasoline
32,415,3314,2,2,0,20,25,6,Electric
37,415,3314,2,3,0,15,20,7,Electric
28,415,3315,3,1,1,15,20,6,Electric
38,415,3315,3,2,0,20,20,7,Electric
3,415,3315,3,3,0,25,20,6,Gasoline
29,415,3316,4,1,0,20,20,6,Electric
39,415,3316,4,2,0,25,20,7,Electric
9,415,3316,4,3,1,25,30,6,Gasoline
46,415,3317,5,1,0,15,20,8,Electric
18,415,3317,5,2,0,25,30,7,Gasoline
22,415,3317,5,3,1,15,25,8,Gasoline
16,415,3318,6,1,0,15,30,7,Gasoline
18,415,3318,6,2,0,25,30,7,Gasoline
25,415,3318,6,3,1,15,30,8,Gasoline
24,415,3319,7,1,0,25,25,8,Gasoline
19,415,3319,7,2,1,15,20,8,Gasoline
50,415,3319,7,3,0,20,25,8,Electric
45,415,3320,8,1,0,25,30,7,Electric
26,415,3320,8,2,1,20,30,8,Gasoline
28,415,3320,8,3,0,15,20,6,Electric
47,416,3321,1,1,1,20,20,8,Electric
9,416,3321,1,2,0,25,30,6,Gasoline
41,416,3321,1,3,0,20,25,7,Electric
13,416,3322,2,1,1,15,25,7,Gasoline
41,416,3322,2,2,0,20,25,7,Electric
43,416,3322,2,3,0,15,30,7,Electric
31,416,3323,3,1,0,15,25,6,Electric
13,416,3323,3,2,1,15,25,7,Gasoline
5,416,3323,3,3,0,20,25,6,Gasoline
38,416,3324,4,1,0,20,20,7,Electric
39,416,3324,4,2,0,25,20,7,Electric
18,416,3324,4,3,1,25,30,7,Gasoline
36,416,3325,5,1,0,25,30,6,Electric
12,416,3325,5,2,0,25,20,7,Gasoline
3,416,3325,5,3,1,25,20,6,Gasoline
52,416,3326,6,1,0,15,30,8,Electric
14,416,3326,6,2,0,20,25,7,Gasoline
23,416,3326,6,3,1,20,25,8,Gasoline
17,416,3327,7,1,1,20,30,7,Gasoline
5,416,3327,7,2,0,20,25,6,Gasoline
33,416,3327,7,3,0,25,25,6,Electric
17,416,3328,8,1,1,20,30,7,Gasoline
47,416,3328,8,2,0,20,20,8,Electric
45,416,3328,8,3,0,25,30,7,Electric
43,417,3329,1,1,0,15,30,7,Electric
1,417,3329,1,2,1,15,20,6,Gasoline
34,417,3329,1,3,0,15,30,6,Electric
20,417,3330,2,1,1,20,20,8,Gasoline
47,417,3330,2,2,0,20,20,8,Electric
31,417,3330,2,3,0,15,25,6,Electric
37,417,3331,3,1,1,15,20,7,Electric
20,417,3331,3,2,0,20,20,8,Gasoline
3,417,3331,3,3,0,25,20,6,Gasoline
1,417,3332,4,1,1,15,20,6,Gasoline
29,417,3332,4,2,0,20,20,6,Electric
51,417,3332,4,3,0,25,25,8,Electric
53,417,3333,5,1,0,20,30,8,Electric
38,417,3333,5,2,0,20,20,7,Electric
31,417,3333,5,3,1,15,25,6,Electric
13,417,3334,6,1,1,15,25,7,Gasoline
46,417,3334,6,2,0,15,20,8,Electric
45,417,3334,6,3,0,25,30,7,Electric
15,417,3335,7,1,0,25,25,7,Gasoline
52,417,3335,7,2,1,15,30,8,Electric
21,417,3335,7,3,0,25,20,8,Gasoline
7,417,3336,8,1,1,15,30,6,Gasoline
50,417,3336,8,2,0,20,25,8,Electric
36,417,3336,8,3,0,25,30,6,Electric
9,418,3337,1,1,0,25,30,6,Gasoline
8,418,3337,1,2,1,20,30,6,Gasoline
37,418,3337,1,3,0,15,20,7,Electric
40,418,3338,2,1,0,15,25,7,Electric
14,418,3338,2,2,1,20,25,7,Gasoline
21,418,3338,2,3,0,25,20,8,Gasoline
29,418,3339,3,1,0,20,20,6,Electric
47,418,3339,3,2,0,20,20,8,Electric
40,418,3339,3,3,1,15,25,7,Electric
46,418,3340,4,1,1,15,20,8,Electric
42,418,3340,4,2,0,25,25,7,Electric
43,418,3340,4,3,0,15,30,7,Electric
1,418,3341,5,1,1,15,20,6,Gasoline
4,418,3341,5,2,0,15,25,6,Gasoline
30,418,3341,5,3,0,25,20,6,Electric
27,418,3342,6,1,0,25,30,8,Gasoline
42,418,3342,6,2,0,25,25,7,Electric
16,418,3342,6,3,1,15,30,7,Gasoline
25,418,3343,7,1,1,15,30,8,Gasoline
45,418,3343,7,2,0,25,30,7,Electric
27,418,3343,7,3,0,25,30,8,Gasoline
15,418,3344,8,1,0,25,25,7,Gasoline
54,418,3344,8,2,0,25,30,8,Electric
17,418,3344,8,3,1,20,30,7,Gasoline
31,419,3345,1,1,1,15,25,6,Electric
6,419,3345,1,2,0,25,25,6,Gasoline
48,419,3345,1,3,0,25,20,8,Electric
49,419,3346,2,1,1,15,25,8,Electric
37,419,3346,2,2,0,15,20,7,Electric
54,419,3346,2,3,0,25,30,8,Electric
7,419,3347,3,1,1,15,30,6,Gasoline
1,419,3347,3,2,0,15,20,6,Gasoline
46,419,3347,3,3,0,15,20,8,Electric
19,419,3348,4,1,0,15,20,8,Gasoline
28,419,3348,4,2,0,15,20,6,Electric
16,419,3348,4,3,1,15,30,7,Gasoline
16,419,3349,5,1,1,15,30,7,Gasoline
1,419,3349,5,2,0,15,20,6,Gasoline
48,419,3349,5,3,0,25,20,8,Electric
11,419,3350,6,1,1,20,20,7,Gasoline
30,419,3350,6,2,0,25,20,6,Electric
37,419,3350,6,3,0,15,20,7,Electric
1,419,3351,7,1,1,15,20,6,Gasoline
47,419,3351,7,2,0,20,20,8,Electric
49,419,3351,7,3,0,15,25,8,Electric
18,419,3352,8,1,0,25,30,7,Gasoline
15,419,3352,8,2,0,25,25,7,Gasoline
11,419,3352,8,3,1,20,20,7,Gasoline
15,420,3353,1,1,0,25,25,7,Gasoline
5,420,3353,1,2,0,20,25,6,Gasoline
37,420,3353,1,3,1,15,20,7,Electric
31,420,3354,2,1,1,15,25,6,Electric
36,420,3354,2,2,0,25,30,6,Electric
18,420,3354,2,3,0,25,30,7,Gasoline
45,420,3355,3,1,0,25,30,7,Electric
18,420,3355,3,2,0,25,30,7,Gasoline
14,420,3355,3,3,1,20,25,7,Gasoline
2,420,3356,4,1,1,20,20,6,Gasoline
47,420,3356,4,2,0,20,20,8,Electric
53,420,3356,4,3,0,20,30,8,Electric
16,420,3357,5,1,1,15,30,7,Gasoline
10,420,3357,5,2,0,15,20,7,Gasoline
19,420,3357,5,3,0,15,20,8,Gasoline
4,420,3358,6,1,0,15,25,6,Gasoline
20,420,3358,6,2,0,20,20,8,Gasoline
7,420,3358,6,3,1,15,30,6,Gasoline
37,420,3359,7,1,0,15,20,7,Electric
19,420,3359,7,2,1,15,20,8,Gasoline
5,420,3359,7,3,0,20,25,6,Gasoline
25,420,3360,8,1,1,15,30,8,Gasoline
26,420,3360,8,2,0,20,30,8,Gasoline
51,420,3360,8,3,0,25,25,8,Electric
41,421,3361,1,1,0,20,25,7,Electric
10,421,3361,1,2,1,15,20,7,Gasoline
49,421,3361,1,3,0,15,25,8,Electric
3,421,3362,2,1,1,25,20,6,Gasoline
44,421,3362,2,2,0,20,30,7,Electric
53,421,3362,2,3,0,20,30,8,Electric
23,421,3363,3,1,0,20,25,8,Gasoline
40,421,3363,3,2,1,15,25,7,Electric
47,421,3363,3,3,0,20,20,8,Electric
9,421,3364,4,1,0,25,30,6,Gasoline
13,421,3364,4,2,1,15,25,7,Gasoline
8,421,3364,4,3,0,20,30,6,Gasoline
52,421,3365,5,1,1,15,30,8,Electric
21,421,3365,5,2,0,25,20,8,Gasoline
36,421,3365,5,3,0,25,30,6,Electric
10,421,3366,6,1,1,15,20,7,Gasoline
46,421,3366,6,2,0,15,20,8,Electric
51,421,3366,6,3,0,25,25,8,Electric
27,421,3367,7,1,0,25,30,8,Gasoline
53,421,3367,7,2,0,20,30,8,Electric
31,421,3367,7,3,1,15,25,6,Electric
40,421,3368,8,1,0,15,25,7,Electric
16,421,3368,8,2,1,15,30,7,Gasoline
54,421,3368,8,3,0,25,30,8,Electric
50,422,3369,1,1,0,20,25,8,Electric
42,422,3369,1,2,0,25,25,7,Electric
14,422,3369,1,3,1,20,25,7,Gasoline
41,422,3370,2,1,0,20,25,7,Electric
34,422,3370,2,2,1,15,30,6,Electric
51,422,3370,2,3,0,25,25,8,Electric
16,422,3371,3,1,1,15,30,7,Gasoline
40,422,3371,3,2,0,15,25,7,Electric
41,422,3371,3,3,0,20,25,7,Electric
3,422,3372,4,1,0,25,20,6,Gasoline
34,422,3372,4,2,1,15,30,6,Electric
46,422,3372,4,3,0,15,20,8,Electric
21,422,3373,5,1,0,25,20,8,Gasoline
44,422,3373,5,2,0,20,30,7,Electric
23,422,3373,5,3,1,20,25,8,Gasoline
50,422,3374,6,1,0,20,25,8,Electric
45,422,3374,6,2,0,25,30,7,Electric
3,422,3374,6,3,1,25,20,6,Gasoline
23,422,3375,7,1,1,20,25,8,Gasoline
51,422,3375,7,2,0,25,25,8,Electric
3,422,3375,7,3,0,25,20,6,Gasoline
43,422,3376,8,1,1,15,30,7,Electric
17,422,3376,8,2,0,20,30,7,Gasoline
30,422,3376,8,3,0,25,20,6,Electric
15,423,3377,1,1,0,25,25,7,Gasoline
50,423,3377,1,2,0,20,25,8,Electric
19,423,3377,1,3,1,15,20,8,Gasoline
42,423,3378,2,1,0,25,25,7,Electric
26,423,3378,2,2,0,20,30,8,Gasoline
11,423,3378,2,3,1,20,20,7,Gasoline
43,423,3379,3,1,1,15,30,7,Electric
44,423,3379,3,2,0,20,30,7,Electric
3,423,3379,3,3,0,25,20,6,Gasoline
35,423,3380,4,1,0,20,30,6,Electric
29,423,3380,4,2,0,20,20,6,Electric
24,423,3380,4,3,1,25,25,8,Gasoline
20,423,3381,5,1,0,20,20,8,Gasoline
12,423,3381,5,2,0,25,20,7,Gasoline
11,423,3381,5,3,1,20,20,7,Gasoline
33,423,3382,6,1,0,25,25,6,Electric
22,423,3382,6,2,1,15,25,8,Gasoline
40,423,3382,6,3,0,15,25,7,Electric
50,423,3383,7,1,0,20,25,8,Electric
54,423,3383,7,2,0,25,30,8,Electric
5,423,3383,7,3,1,20,25,6,Gasoline
12,423,3384,8,1,0,25,20,7,Gasoline
27,423,3384,8,2,0,25,30,8,Gasoline
5,423,3384,8,3,1,20,25,6,Gasoline
17,424,3385,1,1,1,20,30,7,Gasoline
50,424,3385,1,2,0,20,25,8,Electric
49,424,3385,1,3,0,15,25,8,Electric
18,424,3386,2,1,1,25,30,7,Gasoline
9,424,3386,2,2,0,25,30,6,Gasoline
32,424,3386,2,3,0,20,25,6,Electric
50,424,3387,3,1,0,20,25,8,Electric
12,424,3387,3,2,1,25,20,7,Gasoline
53,424,3387,3,3,0,20,30,8,Electric
37,424,3388,4,1,0,15,20,7,Electric
23,424,3388,4,2,1,20,25,8,Gasoline
48,424,3388,4,3,0,25,20,8,Electric
20,424,3389,5,1,1,20,20,8,Gasoline
46,424,3389,5,2,0,15,20,8,Electric
24,424,3389,5,3,0,25,25,8,Gasoline
19,424,3390,6,1,1,15,20,8,Gasoline
2,424,3390,6,2,0,20,20,6,Gasoline
40,424,3390,6,3,0,15,25,7,Electric
32,424,3391,7,1,0,20,25,6,Electric
6,424,3391,7,2,0,25,25,6,Gasoline
31,424,3391,7,3,1,15,25,6,Electric
23,424,3392,8,1,0,20,25,8,Gasoline
14,424,3392,8,2,1,20,25,7,Gasoline
40,424,3392,8,3,0,15,25,7,Electric
37,425,3393,1,1,1,15,20,7,Electric
40,425,3393,1,2,0,15,25,7,Electric
29,425,3393,1,3,0,20,20,6,Electric
39,425,3394,2,1,0,25,20,7,Electric
51,425,3394,2,2,0,25,25,8,Electric
14,425,3394,2,3,1,20,25,7,Gasoline
3,425,3395,3,1,0,25,20,6,Gasoline
13,425,3395,3,2,1,15,25,7,Gasoline
29,425,3395,3,3,0,20,20,6,Electric
24,425,3396,4,1,1,25,25,8,Gasoline
3,425,3396,4,2,0,25,20,6,Gasoline
6,425,3396,4,3,0,25,25,6,Gasoline
23,425,3397,5,1,1,20,25,8,Gasoline
32,425,3397,5,2,0,20,25,6,Electric
42,425,3397,5,3,0,25,25,7,Electric
19,425,3398,6,1,1,15,20,8,Gasoline
17,425,3398,6,2,0,20,30,7,Gasoline
20,425,3398,6,3,0,20,20,8,Gasoline
42,425,3399,7,1,0,25,25,7,Electric
20,425,3399,7,2,1,20,20,8,Gasoline
48,425,3399,7,3,0,25,20,8,Electric
11,425,3400,8,1,1,20,20,7,Gasoline
23,425,3400,8,2,0,20,25,8,Gasoline
42,425,3400,8,3,0,25,25,7,Electric
18,426,3401,1,1,0,25,30,7,Gasoline
6,426,3401,1,2,0,25,25,6,Gasoline
16,426,3401,1,3,1,15,30,7,Gasoline
21,426,3402,2,1,0,25,20,8,Gasoline
11,426,3402,2,2,1,20,20,7,Gasoline
29,426,3402,2,3,0,20,20,6,Electric
40,426,3403,3,1,0,15,25,7,Electric
28,426,3403,3,2,1,15,20,6,Electric
52,426,3403,3,3,0,15,30,8,Electric
47,426,3404,4,1,0,20,20,8,Electric
41,426,3404,4,2,1,20,25,7,Electric
48,426,3404,4,3,0,25,20,8,Electric
6,426,3405,5,1,1,25,25,6,Gasoline
54,426,3405,5,2,0,25,30,8,Electric
24,426,3405,5,3,0,25,25,8,Gasoline
27,426,3406,6,1,0,25,30,8,Gasoline
5,426,3406,6,2,0,20,25,6,Gasoline
25,426,3406,6,3,1,15,30,8,Gasoline
1,426,3407,7,1,1,15,20,6,Gasoline
23,426,3407,7,2,0,20,25,8,Gasoline
27,426,3407,7,3,0,25,30,8,Gasoline
28,426,3408,8,1,1,15,20,6,Electric
39,426,3408,8,2,0,25,20,7,Electric
53,426,3408,8,3,0,20,30,8,Electric
32,427,3409,1,1,0,20,25,6,Electric
11,427,3409,1,2,1,20,20,7,Gasoline
47,427,3409,1,3,0,20,20,8,Electric
33,427,3410,2,1,0,25,25,6,Electric
47,427,3410,2,2,0,20,20,8,Electric
50,427,3410,2,3,1,20,25,8,Electric
5,427,3411,3,1,0,20,25,6,Gasoline
16,427,3411,3,2,1,15,30,7,Gasoline
50,427,3411,3,3,0,20,25,8,Electric
16,427,3412,4,1,1,15,30,7,Gasoline
20,427,3412,4,2,0,20,20,8,Gasoline
50,427,3412,4,3,0,20,25,8,Electric
50,427,3413,5,1,0,20,25,8,Electric
22,427,3413,5,2,1,15,25,8,Gasoline
11,427,3413,5,3,0,20,20,7,Gasoline
54,427,3414,6,1,0,25,30,8,Electric
52,427,3414,6,2,1,15,30,8,Electric
9,427,3414,6,3,0,25,30,6,Gasoline
50,427,3415,7,1,0,20,25,8,Electric
51,427,3415,7,2,0,25,25,8,Electric
27,427,3415,7,3,1,25,30,8,Gasoline
44,427,3416,8,1,0,20,30,7,Electric
22,427,3416,8,2,0,15,25,8,Gasoline
25,427,3416,8,3,1,15,30,8,Gasoline
33,428,3417,1,1,0,25,25,6,Electric
3,428,3417,1,2,0,25,20,6,Gasoline
13,428,3417,1,3,1,15,25,7,Gasoline
30,428,3418,2,1,0,25,20,6,Electric
3,428,3418,2,2,0,25,20,6,Gasoline
18,428,3418,2,3,1,25,30,7,Gasoline
25,428,3419,3,1,1,15,30,8,Gasoline
6,428,3419,3,2,0,25,25,6,Gasoline
43,428,3419,3,3,0,15,30,7,Electric
33,428,3420,4,1,0,25,25,6,Electric
30,428,3420,4,2,0,25,20,6,Electric
15,428,3420,4,3,1,25,25,7,Gasoline
51,428,3421,5,1,0,25,25,8,Electric
3,428,3421,5,2,0,25,20,6,Gasoline
16,428,3421,5,3,1,15,30,7,Gasoline
7,428,3422,6,1,1,15,30,6,Gasoline
15,428,3422,6,2,0,25,25,7,Gasoline
36,428,3422,6,3,0,25,30,6,Electric
9,428,3423,7,1,0,25,30,6,Gasoline
50,428,3423,7,2,0,20,25,8,Electric
11,428,3423,7,3,1,20,20,7,Gasoline
41,428,3424,8,1,0,20,25,7,Electric
8,428,3424,8,2,1,20,30,6,Gasoline
12,428,3424,8,3,0,25,20,7,Gasoline
17,429,3425,1,1,0,20,30,7,Gasoline
25,429,3425,1,2,1,15,30,8,Gasoline
51,429,3425,1,3,0,25,25,8,Electric
32,429,3426,2,1,1,20,25,6,Electric
15,429,3426,2,2,0,25,25,7,Gasoline
33,429,3426,2,3,0,25,25,6,Electric
26,429,3427,3,1,0,20,30,8,Gasoline
17,429,3427,3,2,1,20,30,7,Gasoline
24,429,3427,3,3,0,25,25,8,Gasoline
48,429,3428,4,1,0,25,20,8,Electric
25,429,3428,4,2,1,15,30,8,Gasoline
5,429,3428,4,3,0,20,25,6,Gasoline
11,429,3429,5,1,0,20,20,7,Gasoline
6,429,3429,5,2,0,25,25,6,Gasoline
13,429,3429,5,3,1,15,25,7,Gasoline
2,429,3430,6,1,1,20,20,6,Gasoline
42,429,3430,6,2,0,25,25,7,Electric
21,429,3430,6,3,0,25,20,8,Gasoline
1,429,3431,7,1,0,15,20,6,Gasoline
25,429,3431,7,2,1,15,30,8,Gasoline
4,429,3431,7,3,0,15,25,6,Gasoline
24,429,3432,8,1,0,25,25,8,Gasoline
44,429,3432,8,2,0,20,30,7,Electric
7,429,3432,8,3,1,15,30,6,Gasoline
31,430,3433,1,1,1,15,25,6,Electric
51,430,3433,1,2,0,25,25,8,Electric
