profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrainelectric,no_choice
0,385,3075,3,4,0,0,0,0,0,1
14,385,3076,4,1,0,20,25,7,0,0
7,385,3076,4,2,1,15,30,6,0,0
12,385,3076,4,3,0,25,20,7,0,0
0,385,3076,4,4,0,0,0,0,0,1
29,385,3077,5,1,1,20,20,6,1,0
14,385,3077,5,2,0,20,25,7,0,0
23,385,3077,5,3,0,20,25,8,0,0
0,385,3077,5,4,0,0,0,0,0,1
50,385,3078,6,1,0,20,25,8,1,0
20,385,3078,6,2,0,20,20,8,0,0
17,385,3078,6,3,1,20,30,7,0,0
0,385,3078,6,4,0,0,0,0,0,1
53,385,3079,7,1,0,20,30,8,1,0
6,385,3079,7,2,0,25,25,6,0,0
37,385,3079,7,3,1,15,20,7,1,0
0,385,3079,7,4,0,0,0,0,0,1
46,385,3080,8,1,0,15,20,8,1,0
6,385,3080,8,2,0,25,25,6,0,0
25,385,3080,8,3,1,15,30,8,0,0
0,385,3080,8,4,0,0,0,0,0,1
22,386,3081,1,1,1,15,25,8,0,0
14,386,3081,1,2,0,20,25,7,0,0
23,386,3081,1,3,0,20,25,8,0,0
0,386,3081,1,4,0,0,0,0,0,1
25,386,3082,2,1,1,15,30,8,0,0
35,386,3082,2,2,0,20,30,6,1,0
36,386,3082,2,3,0,25,30,6,1,0
0,386,3082,2,4,0,0,0,0,0,1
8,386,3083,3,1,1,20,30,6,0,0
35,386,3083,3,2,0,20,30,6,1,0
39,386,3083,3,3,0,25,20,7,1,0
0,386,3083,3,4,0,0,0,0,0,1
43,386,3084,4,1,1,15,30,7,1,0
33,386,3084,4,2,0,25,25,6,1,0
15,386,3084,4,3,0,25,25,7,0,0
0,386,3084,4,4,0,0,0,0,0,1
44,386,3085,5,1,0,20,30,7,1,0
12,386,3085,5,2,0,25,20,7,0,0
43,386,3085,5,3,1,15,30,7,1,0
0,386,3085,5,4,0,0,0,0,0,1
5,386,3086,6,1,1,20,25,6,0,0
6,386,3086,6,2,0,25,25,6,0,0
32,386,3086,6,3,0,20,25,6,1,0
0,386,3086,6,4,0,0,0,0,0,1
54,386,3087,7,1,0,25,30,8,1,0
40,386,3087,7,2,0,15,25,7,1,0
43,386,3087,7,3,1,15,30,7,1,0
0,386,3087,7,4,0,0,0,0,0,1
18,386,3088,8,1,0,25,30,7,0,0
14,386,3088,8,2,1,20,25,7,0,0
3,386,3088,8,3,0,25,20,6,0,0
0,386,3088,8,4,0,0,0,0,0,1
50,387,3089,1,1,0,20,25,8,1,0
24,387,3089,1,2,0,25,25,8,0,0
54,387,3089,1,3,0,25,30,8,1,0
0,387,3089,1,4,1,0,0,0,0,1
54,387,3090,2,1,0,25,30,8,1,0
31,387,3090,2,2,1,15,25,6,1,0
3,387,3090,2,3,0,25,20,6,0,0
0,387,3090,2,4,0,0,0,0,0,1
42,387,3091,3,1,0,25,25,7,1,0
18,387,3091,3,2,0,25,30,7,0,0
28,387,3091,3,3,1,15,20,6,1,0
0,387,3091,3,4,0,0,0,0,0,1
7,387,3092,4,1,1,15,30,6,0,0
22,387,3092,4,2,0,15,25,8,0,0
38,387,3092,4,3,0,20,20,7,1,0
0,387,3092,4,4,0,0,0,0,0,1
5,387,3093,5,1,0,20,25,6,0,0
24,387,3093,5,2,0,25,25,8,0,0
39,387,3093,5,3,0,25,20,7,1,0
0,387,3093,5,4,1,0,0,0,0,1
23,387,3094,6,1,0,20,25,8,0,0
13,387,3094,6,2,1,15,25,7,0,0
26,387,3094,6,3,0,20,30,8,0,0
0,387,3094,6,4,0,0,0,0,0,1
40,387,3095,7,1,0,15,25,7,1,0
10,387,3095,7,2,1,15,20,7,0,0
36,387,3095,7,3,0,25,30,6,1,0
0,387,3095,7,4,0,0,0,0,0,1
4,387,3096,8,1,0,15,25,6,0,0
22,387,3096,8,2,1,15,25,8,0,0
32,387,3096,8,3,0,20,25,6,1,0
0,387,3096,8,4,0,0,0,0,0,1
27,388,3097,1,1,0,25,30,8,0,0
43,388,3097,1,2,1,15,30,7,1,0
8,388,3097,1,3,0,20,30,6,0,0
0,388,3097,1,4,0,0,0,0,0,1
8,388,3098,2,1,1,20,30,6,0,0
39,388,3098,2,2,0,25,20,7,1,0
45,388,3098,2,3,0,25,30,7,1,0
0,388,3098,2,4,0,0,0,0,0,1
10,388,3099,3,1,1,15,20,7,0,0
24,388,3099,3,2,0,25,25,8,0,0
9,388,3099,3,3,0,25,30,6,0,0
0,388,3099,3,4,0,0,0,0,0,1
54,388,3100,4,1,0,25,30,8,1,0
28,388,3100,4,2,0,15,20,6,1,0
52,388,3100,4,3,1,15,30,8,1,0
0,388,3100,4,4,0,0,0,0,0,1
23,388,3101,5,1,0,20,25,8,0,0
6,388,3101,5,2,0,25,25,6,0,0
4,388,3101,5,3,1,15,25,6,0,0
0,388,3101,5,4,0,0,0,0,0,1
6,388,3102,6,1,1,25,25,6,0,0
54,388,3102,6,2,0,25,30,8,1,0
30,388,3102,6,3,0,25,20,6,1,0
0,388,3102,6,4,0,0,0,0,0,1
42,388,3103,7,1,0,25,25,7,1,0
9,388,3103,7,2,0,25,30,6,0,0
10,388,3103,7,3,1,15,20,7,0,0
0,388,3103,7,4,0,0,0,0,0,1
21,388,3104,8,1,0,25,20,8,0,0
18,388,3104,8,2,0,25,30,7,0,0
44,388,3104,8,3,0,20,30,7,1,0
0,388,3104,8,4,1,0,0,0,0,1
35,389,3105,1,1,0,20,30,6,1,0
23,389,3105,1,2,0,20,25,8,0,0
25,389,3105,1,3,1,15,30,8,0,0
0,389,3105,1,4,0,0,0,0,0,1
22,389,3106,2,1,0,15,25,8,0,0
38,389,3106,2,2,0,20,20,7,1,0
46,389,3106,2,3,0,15,20,8,1,0
0,389,3106,2,4,1,0,0,0,0,1
11,389,3107,3,1,1,20,20,7,0,0
9,389,3107,3,2,0,25,30,6,0,0
3,389,3107,3,3,0,25,20,6,0,0
0,389,3107,3,4,0,0,0,0,0,1
39,389,3108,4,1,0,25,20,7,1,0
5,389,3108,4,2,1,20,25,6,0,0
15,389,3108,4,3,0,25,25,7,0,0
0,389,3108,4,4,0,0,0,0,0,1
3,389,3109,5,1,0,25,20,6,0,0
52,389,3109,5,2,1,15,30,8,1,0
47,389,3109,5,3,0,20,20,8,1,0
0,389,3109,5,4,0,0,0,0,0,1
5,389,3110,6,1,1,20,25,6,0,0
15,389,3110,6,2,0,25,25,7,0,0
54,389,3110,6,3,0,25,30,8,1,0
0,389,3110,6,4,0,0,0,0,0,1
53,389,3111,7,1,0,20,30,8,1,0
17,389,3111,7,2,0,20,30,7,0,0
26,389,3111,7,3,1,20,30,8,0,0
0,389,3111,7,4,0,0,0,0,0,1
37,389,3112,8,1,1,15,20,7,1,0
23,389,3112,8,2,0,20,25,8,0,0
6,389,3112,8,3,0,25,25,6,0,0
0,389,3112,8,4,0,0,0,0,0,1
27,390,3113,1,1,0,25,30,8,0,0
9,390,3113,1,2,0,25,30,6,0,0
28,390,3113,1,3,1,15,20,6,1,0
0,390,3113,1,4,0,0,0,0,0,1
43,390,3114,2,1,0,15,30,7,1,0
17,390,3114,2,2,1,20,30,7,0,0
35,390,3114,2,3,0,20,30,6,1,0
0,390,3114,2,4,0,0,0,0,0,1
43,390,3115,3,1,1,15,30,7,1,0
18,390,3115,3,2,0,25,30,7,0,0
24,390,3115,3,3,0,25,25,8,0,0
0,390,3115,3,4,0,0,0,0,0,1
5,390,3116,4,1,0,20,25,6,0,0
17,390,3116,4,2,1,20,30,7,0,0
21,390,3116,4,3,0,25,20,8,0,0
0,390,3116,4,4,0,0,0,0,0,1
38,390,3117,5,1,0,20,20,7,1,0
4,390,3117,5,2,0,15,25,6,0,0
13,390,3117,5,3,1,15,25,7,0,0
0,390,3117,5,4,0,0,0,0,0,1
11,390,3118,6,1,1,20,20,7,0,0
48,390,3118,6,2,0,25,20,8,1,0
12,390,3118,6,3,0,25,20,7,0,0
0,390,3118,6,4,0,0,0,0,0,1
14,390,3119,7,1,0,20,25,7,0,0
9,390,3119,7,2,1,25,30,6,0,0
30,390,3119,7,3,0,25,20,6,1,0
0,390,3119,7,4,0,0,0,0,0,1
9,390,3120,8,1,0,25,30,6,0,0
8,390,3120,8,2,1,20,30,6,0,0
36,390,3120,8,3,0,25,30,6,1,0
0,390,3120,8,4,0,0,0,0,0,1
27,391,3121,1,1,0,25,30,8,0,0
10,391,3121,1,2,1,15,20,7,0,0
9,391,3121,1,3,0,25,30,6,0,0
0,391,3121,1,4,0,0,0,0,0,1
46,391,3122,2,1,0,15,20,8,1,0
54,391,3122,2,2,0,25,30,8,1,0
42,391,3122,2,3,0,25,25,7,1,0
0,391,3122,2,4,1,0,0,0,0,1
23,391,3123,3,1,0,20,25,8,0,0
1,391,3123,3,2,0,15,20,6,0,0
25,391,3123,3,3,1,15,30,8,0,0
0,391,3123,3,4,0,0,0,0,0,1
29,391,3124,4,1,0,20,20,6,1,0
54,391,3124,4,2,0,25,30,8,1,0
19,391,3124,4,3,1,15,20,8,0,0
0,391,3124,4,4,0,0,0,0,0,1
6,391,3125,5,1,0,25,25,6,0,0
20,391,3125,5,2,0,20,20,8,0,0
22,391,3125,5,3,1,15,25,8,0,0
0,391,3125,5,4,0,0,0,0,0,1
14,391,3126,6,1,1,20,25,7,0,0
53,391,3126,6,2,0,20,30,8,1,0
42,391,3126,6,3,0,25,25,7,1,0
0,391,3126,6,4,0,0,0,0,0,1
50,391,3127,7,1,0,20,25,8,1,0
18,391,3127,7,2,0,25,30,7,0,0
4,391,3127,7,3,1,15,25,6,0,0
0,391,3127,7,4,0,0,0,0,0,1
52,391,3128,8,1,0,15,30,8,1,0
25,391,3128,8,2,1,15,30,8,0,0
32,391,3128,8,3,0,20,25,6,1,0
0,391,3128,8,4,0,0,0,0,0,1
6,392,3129,1,1,1,25,25,6,0,0
32,392,3129,1,2,0,20,25,6,1,0
37,392,3129,1,3,0,15,20,7,1,0
0,392,3129,1,4,0,0,0,0,0,1
38,392,3130,2,1,0,20,20,7,1,0
46,392,3130,2,2,1,15,20,8,1,0
49,392,3130,2,3,0,15,25,8,1,0
0,392,3130,2,4,0,0,0,0,0,1
39,392,3131,3,1,0,25,20,7,1,0
52,392,3131,3,2,0,15,30,8,1,0
13,392,3131,3,3,1,15,25,7,0,0
0,392,3131,3,4,0,0,0,0,0,1
33,392,3132,4,1,0,25,25,6,1,0
4,392,3132,4,2,1,15,25,6,0,0
13,392,3132,4,3,0,15,25,7,0,0
0,392,3132,4,4,0,0,0,0,0,1
44,392,3133,5,1,0,20,30,7,1,0
31,392,3133,5,2,1,15,25,6,1,0
35,392,3133,5,3,0,20,30,6,1,0
0,392,3133,5,4,0,0,0,0,0,1
14,392,3134,6,1,0,20,25,7,0,0
4,392,3134,6,2,1,15,25,6,0,0
50,392,3134,6,3,0,20,25,8,1,0
0,392,3134,6,4,0,0,0,0,0,1
22,392,3135,7,1,1,15,25,8,0,0
42,392,3135,7,2,0,25,25,7,1,0
45,392,3135,7,3,0,25,30,7,1,0
0,392,3135,7,4,0,0,0,0,0,1
51,392,3136,8,1,0,25,25,8,1,0
42,392,3136,8,2,0,25,25,7,1,0
5,392,3136,8,3,1,20,25,6,0,0
0,392,3136,8,4,0,0,0,0,0,1
11,393,3137,1,1,0,20,20,7,0,0
26,393,3137,1,2,1,20,30,8,0,0
32,393,3137,1,3,0,20,25,6,1,0
0,393,3137,1,4,0,0,0,0,0,1
50,393,3138,2,1,0,20,25,8,1,0
22,393,3138,2,2,1,15,25,8,0,0
30,393,3138,2,3,0,25,20,6,1,0
0,393,3138,2,4,0,0,0,0,0,1
18,393,3139,3,1,1,25,30,7,0,0
9,393,3139,3,2,0,25,30,6,0,0
36,393,3139,3,3,0,25,30,6,1,0
0,393,3139,3,4,0,0,0,0,0,1
46,393,3140,4,1,0,15,20,8,1,0
13,393,3140,4,2,1,15,25,7,0,0
40,393,3140,4,3,0,15,25,7,1,0
0,393,3140,4,4,0,0,0,0,0,1
13,393,3141,5,1,1,15,25,7,0,0
18,393,3141,5,2,0,25,30,7,0,0
44,393,3141,5,3,0,20,30,7,1,0
0,393,3141,5,4,0,0,0,0,0,1
46,393,3142,6,1,0,15,20,8,1,0
16,393,3142,6,2,0,15,30,7,0,0
7,393,3142,6,3,1,15,30,6,0,0
0,393,3142,6,4,0,0,0,0,0,1
43,393,3143,7,1,1,15,30,7,1,0
27,393,3143,7,2,0,25,30,8,0,0
41,393,3143,7,3,0,20,25,7,1,0
0,393,3143,7,4,0,0,0,0,0,1
53,393,3144,8,1,0,20,30,8,1,0
9,393,3144,8,2,0,25,30,6,0,0
16,393,3144,8,3,1,15,30,7,0,0
0,393,3144,8,4,0,0,0,0,0,1
18,394,3145,1,1,0,25,30,7,0,0
51,394,3145,1,2,0,25,25,8,1,0
40,394,3145,1,3,1,15,25,7,1,0
0,394,3145,1,4,0,0,0,0,0,1
21,394,3146,2,1,0,25,20,8,0,0
27,394,3146,2,2,0,25,30,8,0,0
52,394,3146,2,3,0,15,30,8,1,0
0,394,3146,2,4,1,0,0,0,0,1
26,394,3147,3,1,1,20,30,8,0,0
30,394,3147,3,2,0,25,20,6,1,0
44,394,3147,3,3,0,20,30,7,1,0
0,394,3147,3,4,0,0,0,0,0,1
52,394,3148,4,1,1,15,30,8,1,0
42,394,3148,4,2,0,25,25,7,1,0
21,394,3148,4,3,0,25,20,8,0,0
0,394,3148,4,4,0,0,0,0,0,1
32,394,3149,5,1,0,20,25,6,1,0
10,394,3149,5,2,0,15,20,7,0,0
13,394,3149,5,3,1,15,25,7,0,0
0,394,3149,5,4,0,0,0,0,0,1
47,394,3150,6,1,0,20,20,8,1,0
14,394,3150,6,2,0,20,25,7,0,0
13,394,3150,6,3,1,15,25,7,0,0
0,394,3150,6,4,0,0,0,0,0,1
1,394,3151,7,1,1,15,20,6,0,0
7,394,3151,7,2,0,15,30,6,0,0
13,394,3151,7,3,0,15,25,7,0,0
0,394,3151,7,4,0,0,0,0,0,1
13,394,3152,8,1,1,15,25,7,0,0
2,394,3152,8,2,0,20,20,6,0,0
46,394,3152,8,3,0,15,20,8,1,0
0,394,3152,8,4,0,0,0,0,0,1
19,395,3153,1,1,1,15,20,8,0,0
52,395,3153,1,2,0,15,30,8,1,0
41,395,3153,1,3,0,20,25,7,1,0
0,395,3153,1,4,0,0,0,0,0,1
20,395,3154,2,1,0,20,20,8,0,0
25,395,3154,2,2,0,15,30,8,0,0
19,395,3154,2,3,1,15,20,8,0,0
0,395,3154,2,4,0,0,0,0,0,1
2,395,3155,3,1,0,20,20,6,0,0
25,395,3155,3,2,1,15,30,8,0,0
17,395,3155,3,3,0,20,30,7,0,0
0,395,3155,3,4,0,0,0,0,0,1
40,395,3156,4,1,0,15,25,7,1,0
53,395,3156,4,2,0,20,30,8,1,0
19,395,3156,4,3,1,15,20,8,0,0
0,395,3156,4,4,0,0,0,0,0,1
16,395,3157,5,1,1,15,30,7,0,0
28,395,3157,5,2,0,15,20,6,1,0
33,395,3157,5,3,0,25,25,6,1,0
0,395,3157,5,4,0,0,0,0,0,1
15,395,3158,6,1,0,25,25,7,0,0
46,395,3158,6,2,1,15,20,8,1,0
34,395,3158,6,3,0,15,30,6,1,0
0,395,3158,6,4,0,0,0,0,0,1
17,395,3159,7,1,1,20,30,7,0,0
39,395,3159,7,2,0,25,20,7,1,0
33,395,3159,7,3,0,25,25,6,1,0
0,395,3159,7,4,0,0,0,0,0,1
18,395,3160,8,1,0,25,30,7,0,0
38,395,3160,8,2,0,20,20,7,1,0
31,395,3160,8,3,1,15,25,6,1,0
0,395,3160,8,4,0,0,0,0,0,1
17,396,3161,1,1,0,20,30,7,0,0
48,396,3161,1,2,0,25,20,8,1,0
25,396,3161,1,3,1,15,30,8,0,0
0,396,3161,1,4,0,0,0,0,0,1
2,396,3162,2,1,0,20,20,6,0,0
31,396,3162,2,2,0,15,25,6,1,0
47,396,3162,2,3,0,20,20,8,1,0
0,396,3162,2,4,1,0,0,0,0,1
46,396,3163,3,1,0,15,20,8,1,0
24,396,3163,3,2,0,25,25,8,0,0
1,396,3163,3,3,1,15,20,6,0,0
0,396,3163,3,4,0,0,0,0,0,1
6,396,3164,4,1,0,25,25,6,0,0
41,396,3164,4,2,0,20,25,7,1,0
4,396,3164,4,3,1,15,25,6,0,0
0,396,3164,4,4,0,0,0,0,0,1
34,396,3165,5,1,1,15,30,6,1,0
51,396,3165,5,2,0,25,25,8,1,0
38,396,3165,5,3,0,20,20,7,1,0
0,396,3165,5,4,0,0,0,0,0,1
8,396,3166,6,1,0,20,30,6,0,0
40,396,3166,6,2,1,15,25,7,1,0
48,396,3166,6,3,0,25,20,8,1,0
0,396,3166,6,4,0,0,0,0,0,1
1,396,3167,7,1,1,15,20,6,0,0
38,396,3167,7,2,0,20,20,7,1,0
36,396,3167,7,3,0,25,30,6,1,0
0,396,3167,7,4,0,0,0,0,0,1
40,396,3168,8,1,0,15,25,7,1,0
11,396,3168,8,2,1,20,20,7,0,0
54,396,3168,8,3,0,25,30,8,1,0
0,396,3168,8,4,0,0,0,0,0,1
13,397,3169,1,1,1,15,25,7,0,0
48,397,3169,1,2,0,25,20,8,1,0
19,397,3169,1,3,0,15,20,8,0,0
0,397,3169,1,4,0,0,0,0,0,1
5,397,3170,2,1,1,20,25,6,0,0
2,397,3170,2,2,0,20,20,6,0,0
9,397,3170,2,3,0,25,30,6,0,0
0,397,3170,2,4,0,0,0,0,0,1
1,397,3171,3,1,1,15,20,6,0,0
8,397,3171,3,2,0,20,30,6,0,0
30,397,3171,3,3,0,25,20,6,1,0
0,397,3171,3,4,0,0,0,0,0,1
27,397,3172,4,1,0,25,30,8,0,0
46,397,3172,4,2,0,15,20,8,1,0
24,397,3172,4,3,0,25,25,8,0,0
0,397,3172,4,4,1,0,0,0,0,1
44,397,3173,5,1,0,20,30,7,1,0
16,397,3173,5,2,1,15,30,7,0,0
34,397,3173,5,3,0,15,30,6,1,0
0,397,3173,5,4,0,0,0,0,0,1
9,397,3174,6,1,0,25,30,6,0,0
6,397,3174,6,2,0,25,25,6,0,0
48,397,3174,6,3,0,25,20,8,1,0
0,397,3174,6,4,1,0,0,0,0,1
44,397,3175,7,1,0,20,30,7,1,0
26,397,3175,7,2,1,20,30,8,0,0
32,397,3175,7,3,0,20,25,6,1,0
0,397,3175,7,4,0,0,0,0,0,1
37,397,3176,8,1,0,15,20,7,1,0
6,397,3176,8,2,0,25,25,6,0,0
25,397,3176,8,3,1,15,30,8,0,0
0,397,3176,8,4,0,0,0,0,0,1
31,398,3177,1,1,0,15,25,6,1,0
5,398,3177,1,2,1,20,25,6,0,0
52,398,3177,1,3,0,15,30,8,1,0
0,398,3177,1,4,0,0,0,0,0,1
10,398,3178,2,1,0,15,20,7,0,0
6,398,3178,2,2,0,25,25,6,0,0
22,398,3178,2,3,1,15,25,8,0,0
0,398,3178,2,4,0,0,0,0,0,1
13,398,3179,3,1,0,15,25,7,0,0
19,398,3179,3,2,1,15,20,8,0,0
21,398,3179,3,3,0,25,20,8,0,0
0,398,3179,3,4,0,0,0,0,0,1
3,398,3180,4,1,0,25,20,6,0,0
36,398,3180,4,2,0,25,30,6,1,0
41,398,3180,4,3,0,20,25,7,1,0
0,398,3180,4,4,1,0,0,0,0,1
49,398,3181,5,1,0,15,25,8,1,0
22,398,3181,5,2,1,15,25,8,0,0
14,398,3181,5,3,0,20,25,7,0,0
0,398,3181,5,4,0,0,0,0,0,1
54,398,3182,6,1,0,25,30,8,1,0
5,398,3182,6,2,1,20,25,6,0,0
46,398,3182,6,3,0,15,20,8,1,0
0,398,3182,6,4,0,0,0,0,0,1
21,398,3183,7,1,0,25,20,8,0,0
12,398,3183,7,2,0,25,20,7,0,0
38,398,3183,7,3,0,20,20,7,1,0
0,398,3183,7,4,1,0,0,0,0,1
6,398,3184,8,1,0,25,25,6,0,0
46,398,3184,8,2,1,15,20,8,1,0
43,398,3184,8,3,0,15,30,7,1,0
0,398,3184,8,4,0,0,0,0,0,1
35,399,3185,1,1,0,20,30,6,1,0
34,399,3185,1,2,0,15,30,6,1,0
31,399,3185,1,3,1,15,25,6,1,0
0,399,3185,1,4,0,0,0,0,0,1
17,399,3186,2,1,1,20,30,7,0,0
53,399,3186,2,2,0,20,30,8,1,0
50,399,3186,2,3,0,20,25,8,1,0
0,399,3186,2,4,0,0,0,0,0,1
20,399,3187,3,1,1,20,20,8,0,0
45,399,3187,3,2,0,25,30,7,1,0
24,399,3187,3,3,0,25,25,8,0,0
0,399,3187,3,4,0,0,0,0,0,1
34,399,3188,4,1,1,15,30,6,1,0
24,399,3188,4,2,0,25,25,8,0,0
41,399,3188,4,3,0,20,25,7,1,0
0,399,3188,4,4,0,0,0,0,0,1
50,399,3189,5,1,0,20,25,8,1,0
33,399,3189,5,2,0,25,25,6,1,0
29,399,3189,5,3,0,20,20,6,1,0
0,399,3189,5,4,1,0,0,0,0,1
16,399,3190,6,1,1,15,30,7,0,0
44,399,3190,6,2,0,20,30,7,1,0
33,399,3190,6,3,0,25,25,6,1,0
0,399,3190,6,4,0,0,0,0,0,1
7,399,3191,7,1,1,15,30,6,0,0
23,399,3191,7,2,0,20,25,8,0,0
12,399,3191,7,3,0,25,20,7,0,0
0,399,3191,7,4,0,0,0,0,0,1
41,399,3192,8,1,0,20,25,7,1,0
47,399,3192,8,2,0,20,20,8,1,0
38,399,3192,8,3,0,20,20,7,1,0
0,399,3192,8,4,1,0,0,0,0,1
28,400,3193,1,1,0,15,20,6,1,0
32,400,3193,1,2,0,20,25,6,1,0
49,400,3193,1,3,1,15,25,8,1,0
0,400,3193,1,4,0,0,0,0,0,1
37,400,3194,2,1,0,15,20,7,1,0
25,400,3194,2,2,1,15,30,8,0,0
46,400,3194,2,3,0,15,20,8,1,0
0,400,3194,2,4,0,0,0,0,0,1
42,400,3195,3,1,0,25,25,7,1,0
35,400,3195,3,2,0,20,30,6,1,0
38,400,3195,3,3,1,20,20,7,1,0
0,400,3195,3,4,0,0,0,0,0,1
29,400,3196,4,1,0,20,20,6,1,0
54,400,3196,4,2,0,25,30,8,1,0
49,400,3196,4,3,1,15,25,8,1,0
0,400,3196,4,4,0,0,0,0,0,1
19,400,3197,5,1,1,15,20,8,0,0
14,400,3197,5,2,0,20,25,7,0,0
36,400,3197,5,3,0,25,30,6,1,0
0,400,3197,5,4,0,0,0,0,0,1
54,400,3198,6,1,0,25,30,8,1,0
42,400,3198,6,2,0,25,25,7,1,0
13,400,3198,6,3,1,15,25,7,0,0
0,400,3198,6,4,0,0,0,0,0,1
43,400,3199,7,1,1,15,30,7,1,0
26,400,3199,7,2,0,20,30,8,0,0
17,400,3199,7,3,0,20,30,7,0,0
0,400,3199,7,4,0,0,0,0,0,1
48,400,3200,8,1,0,25,20,8,1,0
45,400,3200,8,2,0,25,30,7,1,0
16,400,3200,8,3,1,15,30,7,0,0
0,400,3200,8,4,0,0,0,0,0,1
4,401,3201,1,1,1,15,25,6,0,0
42,401,3201,1,2,0,25,25,7,1,0
37,401,3201,1,3,0,15,20,7,1,0
0,401,3201,1,4,0,0,0,0,0,1
47,401,3202,2,1,0,20,20,8,1,0
54,401,3202,2,2,0,25,30,8,1,0
4,401,3202,2,3,1,15,25,6,0,0
0,401,3202,2,4,0,0,0,0,0,1
50,401,3203,3,1,0,20,25,8,1,0
46,401,3203,3,2,1,15,20,8,1,0
38,401,3203,3,3,0,20,20,7,1,0
0,401,3203,3,4,0,0,0,0,0,1
44,401,3204,4,1,0,20,30,7,1,0
5,401,3204,4,2,0,20,25,6,0,0
14,401,3204,4,3,1,20,25,7,0,0
0,401,3204,4,4,0,0,0,0,0,1
13,401,3205,5,1,1,15,25,7,0,0
41,401,3205,5,2,0,20,25,7,1,0
36,401,3205,5,3,0,25,30,6,1,0
0,401,3205,5,4,0,0,0,0,0,1
51,401,3206,6,1,0,25,25,8,1,0
39,401,3206,6,2,0,25,20,7,1,0
52,401,3206,6,3,1,15,30,8,1,0
0,401,3206,6,4,0,0,0,0,0,1
47,401,3207,7,1,0,20,20,8,1,0
17,401,3207,7,2,0,20,30,7,0,0
25,401,3207,7,3,1,15,30,8,0,0
0,401,3207,7,4,0,0,0,0,0,1
44,401,3208,8,1,0,20,30,7,1,0
6,401,3208,8,2,0,25,25,6,0,0
19,401,3208,8,3,1,15,20,8,0,0
0,401,3208,8,4,0,0,0,0,0,1
27,402,3209,1,1,0,25,30,8,0,0
42,402,3209,1,2,0,25,25,7,1,0
26,402,3209,1,3,1,20,30,8,0,0
0,402,3209,1,4,0,0,0,0,0,1
45,402,3210,2,1,0,25,30,7,1,0
36,402,3210,2,2,0,25,30,6,1,0
9,402,3210,2,3,0,25,30,6,0,0
0,402,3210,2,4,1,0,0,0,0,1
17,402,3211,3,1,1,20,30,7,0,0
44,402,3211,3,2,0,20,30,7,1,0
52,402,3211,3,3,0,15,30,8,1,0
0,402,3211,3,4,0,0,0,0,0,1
44,402,3212,4,1,0,20,30,7,1,0
33,402,3212,4,2,0,25,25,6,1,0
21,402,3212,4,3,0,25,20,8,0,0
0,402,3212,4,4,1,0,0,0,0,1
33,402,3213,5,1,0,25,25,6,1,0
19,402,3213,5,2,1,15,20,8,0,0
20,402,3213,5,3,0,20,20,8,0,0
0,402,3213,5,4,0,0,0,0,0,1
51,402,3214,6,1,0,25,25,8,1,0
47,402,3214,6,2,0,20,20,8,1,0
5,402,3214,6,3,1,20,25,6,0,0
0,402,3214,6,4,0,0,0,0,0,1
11,402,3215,7,1,0,20,20,7,0,0
37,402,3215,7,2,0,15,20,7,1,0
46,402,3215,7,3,1,15,20,8,1,0
0,402,3215,7,4,0,0,0,0,0,1
26,402,3216,8,1,1,20,30,8,0,0
5,402,3216,8,2,0,20,25,6,0,0
51,402,3216,8,3,0,25,25,8,1,0
0,402,3216,8,4,0,0,0,0,0,1
36,403,3217,1,1,0,25,30,6,1,0
9,403,3217,1,2,0,25,30,6,0,0
45,403,3217,1,3,0,25,30,7,1,0
0,403,3217,1,4,1,0,0,0,0,1
52,403,3218,2,1,1,15,30,8,1,0
3,403,3218,2,2,0,25,20,6,0,0
28,403,3218,2,3,0,15,20,6,1,0
0,403,3218,2,4,0,0,0,0,0,1
3,403,3219,3,1,0,25,20,6,0,0
28,403,3219,3,2,1,15,20,6,1,0
48,403,3219,3,3,0,25,20,8,1,0
0,403,3219,3,4,0,0,0,0,0,1
18,403,3220,4,1,0,25,30,7,0,0
11,403,3220,4,2,1,20,20,7,0,0
33,403,3220,4,3,0,25,25,6,1,0
0,403,3220,4,4,0,0,0,0,0,1
26,403,3221,5,1,1,20,30,8,0,0
42,403,3221,5,2,0,25,25,7,1,0
29,403,3221,5,3,0,20,20,6,1,0
0,403,3221,5,4,0,0,0,0,0,1
24,403,3222,6,1,0,25,25,8,0,0
53,403,3222,6,2,0,20,30,8,1,0
21,403,3222,6,3,0,25,20,8,0,0
0,403,3222,6,4,1,0,0,0,0,1
53,403,3223,7,1,0,20,30,8,1,0
26,403,3223,7,2,1,20,30,8,0,0
24,403,3223,7,3,0,25,25,8,0,0
0,403,3223,7,4,0,0,0,0,0,1
29,403,3224,8,1,0,20,20,6,1,0
33,403,3224,8,2,0,25,25,6,1,0
26,403,3224,8,3,1,20,30,8,0,0
0,403,3224,8,4,0,0,0,0,0,1
41,404,3225,1,1,0,20,25,7,1,0
43,404,3225,1,2,1,15,30,7,1,0
28,404,3225,1,3,0,15,20,6,1,0
0,404,3225,1,4,0,0,0,0,0,1
7,404,3226,2,1,1,15,30,6,0,0
29,404,3226,2,2,0,20,20,6,1,0
28,404,3226,2,3,0,15,20,6,1,0
0,404,3226,2,4,0,0,0,0,0,1
48,404,3227,3,1,0,25,20,8,1,0
